,STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,total_households,households_snap,households_public_assistance_income,impacted,impacted_pct
2007,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2008,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2009,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2010,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2011,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2012,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2013,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2014,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2015,42,101,003600,1400000US42101003600,42101003600,36,Census Tract 36,PA,Philadelphia County,Pennsylvania,CT,964586,0,"POLYGON ((-8371209.566328008 4856161.434103436, -8371170.3818672495 4856429.719655302, -8370951.527748348 4856389.650573769, -8370603.209061655 4856330.127961096, -8370427.101627221 4856301.963727178, -8370485.76699887 4855947.30445893, -8370370.996603861 4855928.2870661495, -8370310.995398325 4855917.834774166, -8370137.225673196 4855888.365176801, -8369960.672960798 4855859.9118553735, -8369582.631970064 4855796.472855523, -8369670.4630483 4855264.443179535, -8369771.54114594 4854660.15588899, -8370073.884882935 4854585.98335339, -8370156.149986631 4854565.2267546905, -8370390.143556277 4854507.456869042, -8370674.1195772905 4854470.443676585, -8370463.837059184 4854990.237642999, -8370606.659965871 4855283.168979183, -8371186.634512903 4856052.844391782, -8371209.566328008 4856161.434103436))",2681.0,1439.0,440.0,1439.0,53.7
2016,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2017,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2018,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2019,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2020,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2021,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2022,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2023,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2024,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2025,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2026,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2027,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2028,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2029,42,101,004202,1400000US42101004202,42101004202,42.02,Census Tract 42.02,PA,Philadelphia County,Pennsylvania,CT,453345,0,"POLYGON ((-8366343.1234684875 4853963.013963597, -8366312.621928012 4854142.991789554, -8366282.788304479 4854325.585527165, -8365711.051399766 4854228.627544514, -8365445.888372694 4854183.6323948335, -8365274.345037383 4854155.329098592, -8365335.904715791 4853792.61860581, -8365365.515700342 4853611.050617181, -8365450.89774978 4853419.761951428, -8366406.464258749 4853578.975401937, -8366343.1234684875 4853963.013963597))",2092.0,573.0,199.0,573.0,27.4
2030,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2031,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2032,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2033,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2034,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2035,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2036,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
2037,42,101,006000,1400000US42101006000,42101006000,60,Census Tract 60,PA,Philadelphia County,Pennsylvania,CT,1071395,0,"POLYGON ((-8376227.848972968 4853663.300058203, -8376043.392576723 4853793.344303865, -8375799.602891887 4854014.249254818, -8375624.052054904 4854175.504260484, -8375236.103629491 4853748.351124595, -8375080.701620344 4853575.927536191, -8374981.627273537 4853463.447430115, -8374750.305371668 4853199.160473344, -8374621.731359804 4853046.9192820005, -8374771.233435938 4852902.517255983, -8375153.615886814 4852372.383883627, -8375343.972216069 4852190.696716466, -8375694.85125105 4852023.52423683, -8375715.334037356 4852018.009914731, -8375742.6073126 4852010.609118826, -8375851.92305256 4852474.257853474, -8375993.74408383 4853056.933168612, -8376054.747164786 4853378.543934938, -8376227.848972968 4853663.300058203))",2589.0,945.0,17.0,945.0,36.5
